GestureType,TrialNumber,Time,X_accl,Y_accl,Z_accl
G2,3,8670,0.1284618377685547,0.6677085161209106,0.7780978083610535
G2,3,8770,0.08205927163362503,0.6608702540397644,0.8274310231208801
G2,3,8874,0.04786791279911995,0.6706392168998718,0.7287644743919373
G2,3,8973,0.02588774636387825,0.6774774789810181,0.8205927610397339
G2,3,9076,0.06398669630289078,0.7214378118515015,0.7238800525665283
G2,3,9180,0.06984807550907135,0.6657546758651733,0.8137544989585876
G2,3,9282,0.07912858575582504,0.661358654499054,0.6857810616493225
G2,3,9384,0.036145154386758804,0.6642893552780151,0.7263222932815552
G2,3,9487,0.0957358255982399,0.6784543991088867,0.744394838809967
G2,3,9590,0.03809894993901253,0.6608702540397644,0.7678403258323669
G2,3,9692,0.04786791279911995,0.6779658794403076,0.7639327645301819
G2,3,9795,-0.0053729284554719925,0.6520781517028809,0.7688172459602356
G2,3,9895,0.0879206508398056,0.5924875140190125,0.8323154449462891
G2,3,9998,0.023445505648851395,0.6071408987045288,0.7756555080413818
G2,3,10098,0.06007910892367363,0.5709958076477051,0.9085134267807007
G2,3,10201,0.0439603254199028,0.5905336737632751,0.7912858128547668
G2,3,10303,0.08889754861593246,0.6003026366233826,0.7981241345405579
G2,3,10421,0.07717479765415192,0.6032333374023438,0.7981241345405579
G2,3,10509,0.10745857656002045,0.615444540977478,0.8147313594818115
G2,3,10610,0.04933325573801994,0.6105601191520691,0.8181504607200623
G2,3,10711,0.041029635816812515,0.6066524982452393,0.7898204922676086
G2,3,10813,0.02539929933845997,0.6139792203903198,0.7497677803039551
G2,3,10915,-0.028818435966968536,0.6296095848083496,0.783959150314331
G2,3,11016,0.08498996496200562,0.6310749053955078,0.8039855360984802
G2,3,11118,-0.011234304867684841,0.5792993903160095,0.7512331008911133
G2,3,11218,0.31162986159324646,0.5402235388755798,0.7653980851173401
G2,3,11321,0.397108256816864,0.4596295952796936,1.0936352014541626
G2,3,11421,0.330679327249527,0.5543885827064514,0.8875101804733276
G2,3,11524,0.23250126838684082,0.6559857130050659,0.7185071110725403
G2,3,11624,-0.36780139803886414,0.7610020637512207,0.7038536667823792
G2,3,11727,-0.3233526051044464,0.6276557445526123,0.5978603959083557
G2,3,11827,0.06691738963127136,0.45425671339035034,0.8288963437080383
G2,3,11930,-0.1538611352443695,0.381477952003479,0.8889755010604858
G2,3,12031,-0.3858739733695984,0.3072338402271271,0.724856972694397
G2,3,12133,-0.565622866153717,0.26571574807167053,1.0990080833435059
G2,3,12234,-0.336052268743515,0.13432320952415466,1.007179856300354
G2,3,12336,-0.14018459618091583,0.049821704626083374,0.8142428994178772
G2,3,12437,-0.20612509548664093,0.1382308006286621,1.0511401891708374
G2,3,12539,-0.27353090047836304,0.12895028293132782,1.124407410621643
G2,3,12640,-0.022957058623433113,0.36682450771331787,0.906071126461029
G2,3,12742,0.10941237211227417,0.4586527645587921,0.9339126944541931
G2,3,12845,0.06007910892367363,0.6213059425354004,0.6989691853523254
G2,3,12948,0.09133978933095932,0.5641575455665588,0.8655299544334412
G2,3,13051,0.009280513972043991,0.5402235388755798,0.7922627329826355
G2,3,13153,-0.022957058623433113,0.6007911562919617,0.8059393167495728
G2,3,13254,0.010257408954203129,0.6105601191520691,0.7722363471984863
G2,3,13356,0.03467981144785881,0.5968835353851318,0.8342692852020264
G2,3,13457,0.01758413016796112,0.5924875140190125,0.8386653661727905
G2,3,13559,0.01758413016796112,0.6139792203903198,0.773213267326355
G2,3,13660,-0.000488448073156178,0.613002359867096,0.7864013910293579
G2,3,13763,0.000488448073156178,0.6066524982452393,0.8005663752555847
G2,3,13862,0.035656705498695374,0.5768571496009827,0.8396422266960144
G2,3,13965,0.010745856910943985,0.5949296951293945,0.8161966800689697
G2,3,14066,0.011722752824425697,0.6027448773384094,0.797147274017334
G2,3,14168,0.010257408954203129,0.5905336737632751,0.8274310231208801
G2,3,14271,0.011234304867684841,0.5939528942108154,0.8113122582435608
G2,3,14373,0.02979533188045025,0.5949296951293945,0.8347577452659607
G2,3,14481,0.02686464414000511,0.5880914330482483,0.8308501243591309
G2,3,14581,0.011722752824425697,0.5949296951293945,0.8113122582435608
G2,3,14684,0.04054119065403938,0.5851607918739319,0.8474574089050293
G2,3,14785,0.0219801627099514,0.5919990539550781,0.8269425630569458
G2,3,14887,0.014164994470775127,0.5871145725250244,0.8303616642951965
G2,3,14988,0.036145154386758804,0.5871145725250244,0.8108237981796265
G2,3,15092,0.04249498248100281,0.5924875140190125,0.833780825138092
G2,3,15194,0.02979533188045025,0.5890683531761169,0.8181504607200623
G2,3,15296,0.036145154386758804,0.5949296951293945,0.7976356744766235
G2,3,15398,0.045425668358802795,0.5954182147979736,0.8161966800689697
G2,3,15499,-0.03126067668199539,0.613002359867096,0.8508765697479248
G2,3,15601,0.07180186361074448,0.5617152452468872,0.9944801926612854
G2,3,15701,0.11869287490844727,0.5338737368583679,0.864064633846283
G2,3,15804,0.1284618377685547,0.3297024667263031,1.031113862991333
G2,3,15905,0.1680261343717575,0.30186089873313904,0.885067880153656
G2,3,16007,0.32530641555786133,0.3199334740638733,0.8621107935905457
G2,3,16110,0.22517456114292145,0.40394654870033264,0.8015432953834534
G2,3,16210,0.21296335756778717,0.4112732708454132,0.7434179186820984
G2,3,16313,0.23982800543308258,0.5436426997184753,0.6090947389602661
G2,3,16416,0.12357736378908157,0.19879835844039917,1.0110875368118286
G2,3,16518,0.4234844744205475,0.3575439751148224,0.8191274404525757
G2,3,16622,0.09768961369991302,0.290626585483551,1.1121962070465088
G2,3,16722,0.18756404519081116,0.398573637008667,1.0213449001312256
G2,3,16824,0.1694914698600769,0.4864942729473114,0.852341890335083
G2,3,16924,0.01514189038425684,0.4185999631881714,0.8865332007408142
G2,3,17027,0.05324083939194679,0.470863938331604,0.9764077067375183
G2,3,17128,0.03077222779393196,0.4469299912452698,0.9285397529602051
G2,3,17230,-0.009280513972043991,0.482098251581192,0.8855563402175903
G2,3,17331,0.058125317096710205,0.48112136125564575,0.8948367834091187
G2,3,17433,0.03126067668199539,0.5368044376373291,0.8015432953834534
G2,3,17533,-0.012211201712489128,0.5226393938064575,0.8420844674110413
G2,3,17636,-0.003419136628508568,0.5343621969223022,0.8757873177528381
G2,3,17739,-0.023933956399559975,0.5241047739982605,0.8987444043159485
G2,3,17842,-0.010745856910943985,0.5695304870605469,0.833780825138092
G2,3,17944,0.009280513972043991,0.5739265084266663,0.8064277172088623
G2,3,18045,-0.016607234254479408,0.5729495882987976,0.8445266485214233
G2,3,18147,-0.010745856910943985,0.5665997862815857,0.8415960073471069
G2,3,18254,-0.023933956399559975,0.577345609664917,0.8328039646148682
G2,3,18356,-0.000976896146312356,0.5817416906356812,0.8205927610397339
G2,3,18458,-0.023933956399559975,0.5617152452468872,0.8689490556716919
G2,3,18561,0.008303617127239704,0.5534116625785828,0.773213267326355
G2,3,18663,-0.11625063419342041,0.6418207883834839,0.8391537666320801
G2,3,18766,-0.032726019620895386,0.6198406219482422,0.6833388209342957
G2,3,18867,-0.09768961369991302,0.6471937298774719,0.7439064383506775
G2,3,18969,-0.10745857656002045,0.6427976489067078,0.8025201559066772
G2,3,19070,-0.10892391949892044,0.6506128311157227,0.7566060423851013
G2,3,19172,-0.1426268219947815,0.6266788840293884,0.8103353381156921
G2,3,19273,-0.24666628241539001,0.7185071110725403,0.6706392168998718
G2,4,64,-0.13725391030311584,-0.000488448073156178,1.0320907831192017
G2,4,167,-0.07766324281692505,0.05226394161581993,0.9427047371864319
G2,4,268,-0.07912858575582504,0.03956429287791252,0.9954571723937988
G2,4,370,-0.07277876138687134,0.39271223545074463,1.0530940294265747
G2,4,470,-0.062032900750637054,0.6213059425354004,1.1879057884216309
G2,4,573,-0.05275239422917366,0.0376105010509491,0.879694938659668
G2,4,674,0.032237570732831955,-1.2665458917617798,1.4692517518997192
G2,4,776,0.09378202259540558,-0.6491474509239197,0.6926193833351135
G2,4,877,-0.22663991153240204,0.27060022950172424,0.8415960073471069
G2,4,979,-0.23738574981689453,0.6261904239654541,0.9578466415405273
G2,4,1082,-0.08840910345315933,0.18902939558029175,1.210374355316162
G2,4,1183,0.014653442427515984,-0.000976896146312356,1.003272294998169
G2,4,1285,0.029306884855031967,0.02979533188045025,1.0584670305252075
G2,4,1389,-0.06105600669980049,0.03126067668199539,1.0364867448806763
G2,5,50,-0.06007910892367363,0.08596685528755188,0.9876419305801392
G2,5,151,0.019049474969506264,0.0674058347940445,1.055047869682312
G2,5,252,-0.06887117773294449,0.04884480684995651,0.940262496471405
G2,5,352,-0.08108238130807877,0.019049474969506264,0.9783614873886108
G2,5,455,-0.054706186056137085,0.06691738963127136,0.9900842308998108
G2,5,556,-0.11673908680677414,0.27401936054229736,1.0457673072814941
G2,5,656,-0.08205927163362503,0.7566060423851013,1.2733840942382812
G2,5,759,-0.1631416529417038,-0.20026370882987976,1.1117078065872192
G2,5,862,-0.2886728048324585,-1.4316412210464478,1.5347038507461548
G2,5,970,0.13236941397190094,-0.5021246075630188,0.6994576454162598
G2,5,1072,-0.17193371057510376,0.3389829397201538,0.9329358339309692
G2,5,1175,-0.08889754861593246,0.5592730045318604,1.0506517887115479
G2,5,1277,-0.09085133671760559,0.11234305053949356,0.912420928478241
G2,5,1380,-0.024422403424978256,-0.0815708264708519,1.014018177986145
G2,5,1481,0.002442240249365568,0.02149171382188797,0.9539390802383423
G2,5,1582,-0.003907584585249424,0.08401306718587875,0.9578466415405273
G2,6,31,0.010257408954203129,0.04200653359293938,1.0237871408462524
G2,6,132,-0.01709568127989769,0.03907584398984909,1.0022954940795898
G2,6,236,-0.03467981144785881,0.011722752824425697,0.9739654064178467
G2,6,337,-0.09133978933095932,0.46842166781425476,1.1117078065872192
G2,6,440,-0.036145154386758804,0.6315633058547974,1.0565131902694702
G2,6,542,-0.1978214532136917,-0.40248119831085205,0.8122891187667847
G2,6,645,-0.2007521539926529,-1.3974499702453613,1.862940788269043
G2,6,748,0.06252135336399078,-0.30332624912261963,0.7170417904853821
G2,6,848,-0.15972252190113068,0.7453717589378357,1.0594438314437866
G2,6,951,-0.07229030877351761,0.24568937718868256,1.4106379747390747
G2,6,1051,-0.11380839347839355,-0.09231668710708618,1.1805789470672607
G2,6,1154,-0.08694375306367874,-0.10697013139724731,1.1038926839828491
G2,6,1255,-0.018072577193379402,-0.00439603254199028,1.0335561037063599
G2,7,32,-0.06838272511959076,-0.036633607000112534,0.9080249667167664
G2,7,137,-0.1411614865064621,-0.03516826033592224,0.896790623664856
G2,7,238,-0.13725391030311584,0.23885111510753632,1.0780049562454224
G2,7,341,-0.16265320777893066,0.5607383847236633,1.37546968460083
G2,7,441,-0.06300980597734451,0.08303616940975189,0.791774332523346
G2,7,545,0.06252135336399078,-1.2284468412399292,1.0491864681243896
G2,7,647,0.2320128232240677,-0.9241437911987305,0.9221899509429932
G2,7,747,-0.269623339176178,0.6183752417564392,1.0301369428634644
G2,7,850,-0.2368973046541214,0.7522100210189819,1.178625226020813
G2,7,950,-0.13871924579143524,-0.014653442427515984,1.0506517887115479
G2,7,1053,-0.13383477926254272,-0.14213839173316956,1.0003416538238525
G2,7,1153,-0.04249498248100281,0.003419136628508568,1.1327110528945923
G2,7,1256,-0.08108238130807877,0.06007910892367363,1.0022954940795898
G2,7,1357,-0.062032900750637054,0.04298342764377594,1.071655035018921
G2,8,19,0.000976896146312356,0.000488448073156178,1.000830054283142
G2,8,118,-0.13676545023918152,-0.012699649669229984,0.9441700577735901
G2,8,220,-0.11820442974567413,0.12357736378908157,0.9368433356285095
G2,8,323,-0.13627701997756958,0.6467052102088928,1.5093045234680176
G2,8,423,0.0752210021018982,0.29453417658805847,0.5558539032936096
G2,8,526,0.581253170967102,-1.099496603012085,0.12113512307405472
G2,8,626,0.3526594936847687,-0.8992328643798828,0.5822300910949707
G2,8,729,0.08059392869472504,0.3375176191329956,0.6247250437736511
G2,8,830,-0.17535284161567688,0.8108237981796265,0.9153516888618469
G2,8,932,0.13285787403583527,0.13090407848358154,1.1175692081451416
G2,8,1032,-0.023933956399559975,-0.06349825114011765,0.9544274806976318
G2,8,1135,0.06887117773294449,0.012699649669229984,1.024764060974121
G2,8,1235,-0.05226394161581993,0.04884480684995651,0.9427047371864319
G2,8,1339,-0.01709568127989769,0.09231668710708618,1.0384405851364136
G2,8,1441,0.02539929933845997,0.07619789987802505,1.1429684162139893
G2,9,62,-0.062032900750637054,0.035656705498695374,1.0560246706008911
G2,9,163,-0.06838272511959076,0.028329988941550255,1.0120643377304077
G2,9,266,-0.19244854152202606,0.17242217063903809,1.044301986694336
G2,9,368,-0.18902939558029175,0.5895568132400513,1.3207634687423706
G2,9,471,0.07961703091859818,0.22224387526512146,0.7409756779670715
G2,9,573,0.22468610107898712,-0.8757873177528381,0.7375565767288208
G2,9,676,0.08205927163362503,-0.760025143623352,0.74586021900177
G2,9,777,0.12504270672798157,0.18902939558029175,0.8948367834091187
G2,9,879,-0.15337269008159637,0.7121572494506836,1.203536033630371
G2,9,980,0.03419136255979538,0.1865871548652649,1.0457673072814941
G2,9,1082,-0.04884480684995651,-0.0053729284554719925,0.8816487789154053
G2,9,1185,-0.02686464414000511,0.06154445558786392,0.9930148720741272
G2,10,27,0.011722752824425697,0.02979533188045025,0.8806719183921814
G2,10,127,-0.018072577193379402,0.019049474969506264,0.9690809845924377
G2,10,230,-0.0219801627099514,0.06691738963127136,1.0579785108566284
G2,10,333,-0.07424411177635193,0.3106529712677002,1.0472326278686523
G2,10,433,-0.054706186056137085,0.5841838717460632,1.2338197231292725
G2,10,536,-0.03907584398984909,0.01758413016796112,1.1019388437271118
G2,10,637,0.1631416529417038,-0.8865332007408142,1.3427437543869019
G2,10,739,-0.024422403424978256,-0.6804081797599792,0.7429295182228088
G2,10,840,-0.10257409512996674,0.31944504380226135,0.9036288857460022
G2,10,942,-0.08108238130807877,0.7131341695785522,1.0872853994369507
G2,10,1043,-0.0439603254199028,0.24373559653759003,1.1952323913574219
G2,10,1145,-0.06789427995681763,0.011234304867684841,0.9392856359481812
G2,10,1255,-0.08450151979923248,0.0595906637609005,0.9280512928962708
G2,11,30,0.0029306882061064243,0.022957058623433113,1.0408828258514404
G2,11,132,-0.07473254948854446,0.0674058347940445,0.9939918518066406
G2,11,235,-0.14555752277374268,0.47916755080223083,1.0853315591812134
G2,11,336,-0.01514189038425684,0.7238800525665283,0.7761439681053162
G2,11,439,0.23885111510753632,-0.3829433023929596,0.520685613155365
G2,11,542,-0.01514189038425684,-1.1952323913574219,1.5166312456130981
G2,11,644,0.028329988941550255,-0.341913640499115,0.7321836352348328
G2,11,747,-0.03370291739702225,0.5553654432296753,1.007179856300354
G2,11,848,-0.03419136255979538,0.470863938331604,1.1800905466079712
G2,11,950,-0.02979533188045025,0.020514817908406258,0.9114440679550171
G2,11,1053,-0.01514189038425684,-0.06545203924179077,0.8845794200897217
G2,11,1153,-0.002442240249365568,0.019049474969506264,1.1078001260757446
G2,12,72,-0.17926044762134552,-0.05617152526974678,1.2157472372055054
G2,12,175,-0.13725391030311584,0.17926044762134552,1.107311725616455
G2,12,275,-0.20368283987045288,0.6305864453315735,1.2499386072158813
G2,12,378,0.10892391949892044,0.37415122985839844,0.5543885827064514
G2,12,481,0.27206557989120483,-1.007668375968933,0.49040183424949646
G2,12,583,0.08450151979923248,-0.917793869972229,0.7346258759498596
G2,12,686,0.1680261343717575,0.07277876138687134,0.867972195148468
G2,12,786,-0.014164994470775127,0.761490523815155,1.161041021347046
G2,12,889,0.02539929933845997,0.3028377890586853,1.112684726715088
G2,12,990,-0.1396961510181427,-0.022957058623433113,0.7541638016700745
G2,12,1093,-0.037122055888175964,-0.0376105010509491,0.9822689890861511
G2,13,72,-0.09817805886268616,0.15093044936656952,1.076051115989685
G2,13,175,-0.08645530790090561,0.49186721444129944,1.0750741958618164
G2,13,277,-0.16265320777893066,0.28476524353027344,0.7253453731536865
G2,13,377,0.0674058347940445,-1.3798657655715942,1.2553114891052246
G2,13,480,0.018072577193379402,-0.8538072109222412,0.6569626331329346
G2,13,580,-0.054706186056137085,0.6677085161209106,0.95589280128479
G2,13,683,0.002442240249365568,0.7199724316596985,1.1283150911331177
G2,13,786,-0.0219801627099514,0.02149171382188797,0.8054508566856384
G2,13,889,-0.12260045856237411,-0.04347187653183937,0.8103353381156921
G2,13,991,0.05275239422917366,0.08108238130807877,0.9930148720741272
G2,13,1096,-0.013188098557293415,0.08596685528755188,1.0052261352539062
G2,14,19,-0.1304156333208084,-0.0376105010509491,1.0496748685836792
G2,14,111,-0.12211201339960098,0.0595906637609005,1.01792573928833
G2,14,213,-0.16216476261615753,0.5079860091209412,1.2387042045593262
G2,14,313,-0.09231668710708618,0.47623685002326965,0.9099787473678589
G2,14,416,0.41029638051986694,-0.3526594936847687,0.381477952003479
G2,14,516,-0.2339666187763214,-1.2250276803970337,1.2538461685180664
G2,14,619,-0.06789427995681763,-0.2544814348220825,0.8855563402175903
G2,14,722,-0.1709568202495575,0.7468370795249939,1.1419916152954102
G2,14,824,-0.01758413016796112,0.37757036089897156,1.4492254257202148
G2,14,927,-0.1284618377685547,-0.12797339260578156,1.0530940294265747
G2,14,1028,-0.08694375306367874,-0.08450151979923248,0.8928831219673157
G2,14,1130,-0.22957058250904083,-0.08498996496200562,1.0628629922866821
G2,15,67,-0.14555752277374268,-0.03956429287791252,1.007668375968933
G2,15,167,-0.05372928828001022,0.20368283987045288,0.9993647933006287
G2,15,269,0.032726019620895386,0.7199724316596985,1.3608163595199585
G2,15,369,0.19830991327762604,0.3106529712677002,0.5031015276908875
G2,15,472,0.3829433023929596,-1.2157472372055054,0.6950616240501404
G2,15,575,0.2984417676925659,-0.6217944025993347,0.14067304134368896
G2,15,678,0.10501633584499359,0.30381470918655396,0.8039855360984802
G2,15,780,-0.11234305053949356,0.7292529940605164,0.8635761141777039
G2,15,883,-0.024422403424978256,0.20465973019599915,1.0384405851364136
G2,15,983,0.014164994470775127,0.0014653441030532122,0.9173055291175842
G2,15,1088,-0.05665997788310051,0.06887117773294449,0.8025201559066772
G2,16,74,-0.022957058623433113,0.10013185441493988,0.9827575087547302
G2,16,178,-0.012699649669229984,0.5846723318099976,1.2606844902038574
G2,16,279,0.007815169170498848,0.5636690258979797,1.2147703170776367
G2,16,380,0.6139792203903198,-1.086308479309082,0.4264151453971863
G2,16,481,-0.02100326679646969,-1.1390609741210938,0.791774332523346
G2,16,584,0.23445507884025574,0.08645530790090561,0.9612657427787781
G2,16,686,-0.10745857656002045,0.8357346057891846,1.1683677434921265
G2,16,789,-0.12895028293132782,0.2779269516468048,1.4756016731262207
G2,16,892,-0.12211201339960098,-0.09671271592378616,1.0799586772918701
G2,16,994,-0.009280513972043991,-0.005861376412212849,1.0369752645492554
G2,16,1098,-0.10110874474048615,0.01758413016796112,1.1112192869186401
G2,17,19,-0.09475892782211304,-0.06349825114011765,0.8977675437927246
G2,17,109,-0.006349824834614992,0.009280513972043991,0.9529621601104736
G2,17,212,-0.08694375306367874,0.4503491222858429,1.0775164365768433
G2,17,313,0.05519463121891022,0.6564741730690002,0.7981241345405579
G2,17,415,0.21589402854442596,-0.6725929379463196,0.381477952003479
G2,17,515,-0.05128704756498337,-1.1966978311538696,1.275337815284729
G2,17,618,0.07815168797969818,-0.16363009810447693,0.7566060423851013
G2,17,718,-0.0815708264708519,0.846968948841095,0.7663750052452087
G2,17,821,-0.10648167878389359,0.3292140066623688,1.209885835647583
G2,17,921,-0.07912858575582504,0.015630338340997696,1.0169488191604614
G2,17,1024,-0.103550985455513,0.0053729284554719925,0.9094902873039246
G2,17,1125,-0.05275239422917366,0.07473254948854446,0.964196503162384
G2,17,1227,-0.12992718815803528,0.04347187653183937,1.0638399124145508
G2,18,80,-0.15923406183719635,0.2999071180820465,1.1776481866836548
G2,18,182,0.004884480498731136,0.5333852767944336,0.7961703538894653
G2,18,284,0.08303616940975189,-0.13627701997756958,0.8152198195457458
G2,18,385,0.058125317096710205,-1.1390609741210938,1.3461629152297974
G2,18,485,0.03419136255979538,-0.4737946093082428,0.6623355746269226
G2,18,588,-0.011234304867684841,0.6921309232711792,0.8254771828651428
G2,18,689,0.03077222779393196,0.4093194603919983,1.1542028188705444
G2,18,792,-0.10941237211227417,-0.0053729284554719925,1.065305233001709
G2,18,891,-0.11429684609174728,0.012211201712489128,0.9011867046356201
G2,19,26,-0.12455425411462784,-0.037122055888175964,0.902163565158844
G2,19,126,-0.14555752277374268,-0.023933956399559975,0.9251205921173096
G2,19,227,-0.21296335756778717,0.6315633058547974,1.3461629152297974
G2,19,330,0.0972011610865593,0.436672568321228,0.8884870409965515
G2,19,436,0.18023733794689178,-0.4757484197616577,0.773213267326355
G2,19,538,0.024422403424978256,-0.795681893825531,0.8894639611244202
G2,19,640,-0.019049474969506264,-0.058613769710063934,0.8069162368774414
G2,19,741,-0.15825717151165009,0.6657546758651733,1.2255162000656128
G2,19,843,-0.12992718815803528,0.30528005957603455,1.4179646968841553
G2,19,944,-0.04444877430796623,-0.0439603254199028,1.000830054283142
G2,19,1046,0.003419136628508568,0.006838273257017136,0.9935033917427063
G2,19,1152,-0.08743220567703247,0.06447514146566391,1.1253843307495117
G2,20,65,-0.04933325573801994,0.22370919585227966,1.116592288017273
G2,20,167,0.007815169170498848,0.6188637018203735,1.093146800994873
G2,20,270,0.23347817361354828,0.062032900750637054,0.9456354379653931
G2,20,374,0.03370291739702225,-1.257265329360962,1.2655689716339111
G2,20,476,0.05226394161581993,-0.6994576454162598,0.6843157410621643
G2,20,579,-0.13236941397190094,0.3292140066623688,0.833780825138092
G2,20,680,-0.10501633584499359,0.5968835353851318,1.1170806884765625
G2,20,781,-0.14458061754703522,0.1538611352443695,0.907536506652832
G2,20,882,-0.033214468508958817,0.018561027944087982,0.9656618237495422
G2,20,985,-0.11722753942012787,0.020026370882987976,0.9265859723091125
G2,21,52,0.02149171382188797,0.06007910892367363,1.0438134670257568
G2,21,155,-0.08352462202310562,0.31602591276168823,1.0848431587219238
G2,21,258,0.1665607988834381,0.5065206289291382,0.8054508566856384
G2,21,359,0.36194002628326416,-0.15728026628494263,0.6486590504646301
G2,21,461,-0.22077852487564087,-1.3901232481002808,1.5137006044387817
G2,21,564,0.1460459679365158,-0.40590032935142517,0.7986125946044922
G2,21,667,-0.07766324281692505,0.8186389207839966,0.9197477102279663
G2,21,774,-0.0752210021018982,0.38685086369514465,1.18888258934021
G2,21,876,-0.0517754927277565,-0.003907584585249424,1.031113862991333
G2,21,979,-0.02979533188045025,-0.023445505648851395,1.0506517887115479
G2,21,1082,-0.119181327521801,-0.00439603254199028,1.0951006412506104
G2,22,21,-0.18756404519081116,-0.0376105010509491,1.0794702768325806
G2,22,104,-0.1426268219947815,0.13432320952415466,1.0428366661071777
G2,22,204,-0.12162356823682785,0.6183752417564392,1.1815558671951294
G2,22,307,0.0439603254199028,0.22322078049182892,0.7780978083610535
G2,22,410,0.1992868185043335,-1.3075754642486572,1.2128164768218994
G2,22,512,0.17535284161567688,-0.8870216608047485,0.7570945024490356
G2,22,615,0.11234305053949356,0.7253453731536865,0.7966587543487549
G2,22,716,0.007815169170498848,0.637913167476654,1.402334451675415
G2,22,819,-0.06691738963127136,0.05128704756498337,0.8909292817115784
G2,22,921,0.0014653441030532122,-0.06300980597734451,0.9119325876235962
G2,22,1021,0.02539929933845997,0.02149171382188797,0.9910610914230347
G2,23,46,0.0219801627099514,-0.032726019620895386,1.0809355974197388
G2,23,148,-0.0014653441030532122,0.15483802556991577,1.0633513927459717
G2,23,250,-0.032237570732831955,0.634005606174469,1.1781367063522339
G2,23,352,0.17486441135406494,0.05519463121891022,0.833780825138092
G2,23,455,0.32384106516838074,-0.8987444043159485,1.037463665008545
G2,23,557,0.1787719875574112,-0.7136225700378418,0.727299153804779
G2,23,658,0.10403943061828613,0.29893019795417786,0.6467052102088928
G2,23,760,-0.08694375306367874,0.4703754782676697,1.0633513927459717
G2,23,863,0.020514817908406258,0.09036289155483246,1.2177009582519531
G2,23,963,-0.03419136255979538,-0.04347187653183937,0.9661502838134766
G2,23,1068,-0.05372928828001022,-0.058125317096710205,0.8113122582435608
G2,24,34,-0.05665997788310051,-0.023445505648851395,1.1791136264801025
G2,24,137,-0.07619789987802505,0.4127385914325714,1.261172890663147
G2,24,239,-0.04689101129770279,0.6628240346908569,0.8704143762588501
G2,24,340,0.30186089873313904,-0.6432861089706421,0.42446136474609375
G2,24,442,-0.10697013139724731,-1.1791136264801025,1.292922019958496
G2,24,545,0.3502172827720642,-0.207101970911026,0.6305864453315735
G2,24,648,0.11478529125452042,0.7229031324386597,0.7844475507736206
G2,24,750,0.018561027944087982,0.5021246075630188,1.1151268482208252
G2,24,853,-0.03516826033592224,-0.014653442427515984,0.8484342694282532
G2,24,954,-0.024422403424978256,-0.05372928828001022,0.8728566765785217
G2,24,1057,-0.05714842304587364,0.007815169170498848,1.0047376155853271
G3,0,53,-0.119181327521801,0.09036289155483246,1.124407410621643
G3,0,156,-0.09768961369991302,0.10501633584499359,0.9573582410812378
G3,0,257,-0.1382308006286621,0.0972011610865593,0.9544274806976318
G3,0,358,0.06252135336399078,0.1631416529417038,1.660723328590393
G3,0,458,0.09329357743263245,0.2618081569671631,0.18267957866191864
G3,0,560,0.9265859723091125,0.2828114330768585,-0.6642893552780151
G3,0,661,0.22468610107898712,0.11185459792613983,-1.353489637374878
G3,0,764,0.2559467852115631,0.12455425411462784,-0.9119325876235962
G3,0,866,0.12064667046070099,0.0439603254199028,-1.0281832218170166
G3,0,968,-0.4249497950077057,-0.16997992992401123,0.4396032392978668
G3,0,1069,-0.1475113183259964,0.16900303959846497,0.7092266082763672
G3,0,1171,-0.04298342764377594,0.009768960997462273,1.3515357971191406
G3,0,1274,-0.032237570732831955,0.08108238130807877,1.048209547996521
G3,0,1376,-0.0376105010509491,0.036145154386758804,0.958823561668396
G3,0,1477,-0.06252135336399078,0.054217733442783356,0.9510083794593811
G3,0,1580,0.032726019620895386,0.06398669630289078,0.95589280128479
G3,0,1687,-0.16900303959846497,0.045425668358802795,0.9725000858306885
G3,1,31,-0.0815708264708519,0.023445505648851395,1.0154834985733032
G3,1,98,0.003907584585249424,0.06887117773294449,0.9568697810173035
G3,1,201,-0.02979533188045025,0.04786791279911995,0.9754307270050049
G3,1,304,-0.11869287490844727,0.013188098557293415,1.0496748685836792
G3,1,406,0.40101584792137146,0.10062029957771301,1.6831920146942139
G3,1,509,-1.229912281036377,0.103550985455513,-1.0486979484558105
G3,1,612,-0.24031643569469452,0.1382308006286621,-0.8840910196304321
G3,1,714,0.013676546514034271,-0.1113661602139473,-1.5986905097961426
G3,1,818,0.4029696583747864,0.09524737298488617,-1.1737407445907593
G3,1,920,0.42739203572273254,0.08401306718587875,-1.2675226926803589
G3,1,1023,-0.7712594866752625,-0.27988073229789734,2.796853542327881
G3,1,1125,-0.32432952523231506,-0.08401306718587875,1.3065986633300781
G3,1,1225,-0.24764317274093628,-0.014164994470775127,0.7707710266113281
G3,1,1328,0.002442240249365568,-0.0219801627099514,0.9881304502487183
G3,1,1428,-0.036633607000112534,0.000976896146312356,1.0955889225006104
G3,1,1531,-0.04835635796189308,0.016607234254479408,0.9993647933006287
G3,2,75,-0.04640256613492966,0.07033652067184448,0.9778730273246765
G3,2,178,-0.035656705498695374,0.054217733442783356,1.1800905466079712
G3,2,277,0.12357736378908157,0.044937219470739365,1.2870606184005737
G3,2,380,-1.556195616722107,-0.04249498248100281,-0.2603428065776825
G3,2,483,1.5630338191986084,0.3404482901096344,-0.6525666117668152
G3,2,586,0.11722753942012787,0.019049474969506264,-1.3012256622314453
G3,2,688,0.31162986159324646,0.05910221487283707,-1.1830211877822876
G3,2,789,-0.20026370882987976,0.10452788323163986,-0.8357346057891846
